objectid,identifier,box number,title,creator,description,date,date is approximate,subject,sensitive,location,latitude,longitude,source,filename,type,format original,format,digital collection,contributing institution,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,relation
tabor1378,pg83-b02-f22-005_014,02,Snow-Go Plow at Lookout Pass [14],Tabor's Photo,Photo of a snow blower removing snow from the road at Lookout Pass. The snow plower is referred to as Snow-Go Plow.,1936-01-30,,snow (precipitation); snowplows; roads,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2678",pg83-b02-f22-005_014.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-005_014.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-005_014_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-005_014_th.jpg,
tabor1379,pg83-b02-f22-005_015,02,Snow-Go Plow at Lookout Pass [15],Tabor's Photo,Photo of a snow blower removing snow from the road at Lookout Pass. The snow plower is referred to as Snow-Go Plow.,1936-01-30,,snow (precipitation); snowplows; roads,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2679",pg83-b02-f22-005_015.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-005_015.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-005_015_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-005_015_th.jpg,
tabor1380,pg83-b02-f22-005_016,02,Snow-Go Plow at Lookout Pass [16],Tabor's Photo,Photo of a snow blower removing snow from the road at Lookout Pass. The snow plower is referred to as Snow-Go Plow.,1936-01-30,,snow (precipitation); snowplows; roads,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2680",pg83-b02-f22-005_016.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-005_016.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-005_016_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-005_016_th.jpg,
tabor1381,pg83-b02-f22-005_017,02,Snow-Go Plow at Lookout Pass [17],Tabor's Photo,Photo of a snow blower removing snow from the road at Lookout Pass. The snow plower is referred to as Snow-Go Plow.,1936-01-30,,snow (precipitation); snowplows; roads,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2681",pg83-b02-f22-005_017.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-005_017.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-005_017_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-005_017_th.jpg,
tabor1382,pg83-b02-f22-005_018,02,Snow-Go Plow at Lookout Pass [18],Tabor's Photo,Photo of a snow blower removing snow from the road at Lookout Pass. The snow plower is referred to as Snow-Go Plow.,1936-01-30,,snow (precipitation); snowplows; roads,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2682",pg83-b02-f22-005_018.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-005_018.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-005_018_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-005_018_th.jpg,
tabor1383,pg83-b02-f22-005_019,02,Snow-Go Plow at Lookout Pass [19],Tabor's Photo,Photo of a snow blower removing snow from the road at Lookout Pass. The snow plower is referred to as Snow-Go Plow.,1936-01-30,,snow (precipitation); snowplows; roads,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2683",pg83-b02-f22-005_019.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-005_019.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-005_019_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-005_019_th.jpg,
tabor1384,pg83-b02-f22-006_001,02,Building at Lookout Pass,Tabor's Photo,Photo of a log built building at the side of the road at Lookout Pass. The building is off a dirt road and trees surround the area.,1937-02-19,,buildings (structures); dirt roads; trees,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2684",pg83-b02-f22-006_001.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-006_001.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-006_001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-006_001_th.jpg,
tabor1385,pg83-b02-f22-006_002,02,Log building at Lookout Pass,,Photo of a log built building at the side of the road at Lookout Pass. The building is off a dirt road and trees surround the area.,1937-02-19,,buildings (structures); dirt roads; trees,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2685",pg83-b02-f22-006_002.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-006_002.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-006_002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-006_002_th.jpg,
tabor1386,pg83-b02-f22-007_001,02,United Transit Company Bus at Lookout Pass,,Photo of an United Transit Company Bus parked on the side of the road at Lookout Pass.,1937-05-31,,buses,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2686",pg83-b02-f22-007_001.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-007_001.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-007_001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-007_001_th.jpg,
tabor1387,pg83-b02-f22-007_002,02,United Transit Company Bus parked at Lookout Pass,,Photo of an United Transit Company Bus parked on the side of the road at Lookout Pass.,1937-05-31,,buses; trees,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2687",pg83-b02-f22-007_002.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-007_002.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-007_002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-007_002_th.jpg,
tabor1388,pg83-b02-f22-007_003,02,United Transit Company Bus parked under overhang at Lookout Pass,,Photo of an United Transit Company Bus at Lookout Pass that is parked under an overhang off the side of the road.,1937-05-31,,buses; buildings (structures); information signs,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2688",pg83-b02-f22-007_003.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-007_003.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-007_003_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-007_003_th.jpg,
tabor1389,pg83-b02-f22-007_004,02,Radio beam station building at Mullan Pass,,"Photo of the radio beam station building at Mullan Pass. The building is in the distance, and a car can be seen parked next to it. There is a tall radio tower next to the building. The roof of the building has ""Mullan Pass"" written on it.",1939-08-06,,buildings (structures); cars (automobiles); radio towers,,"Mullan Pass, Montana",46.64490424,-112.3147295,"PG 83, George W. Tabor Photographs, 1890-2689",pg83-b02-f22-007_004.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-007_004.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-007_004_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-007_004_th.jpg,
tabor1390,pg83-b02-f22-007_005,02,People standing on front steps of house,,"A group of unidentified people stand on the front steps of a house and appear to be posing for a photo. There a car parked next to the house with ""J. W. Tabor"" written on the side of it.",1939-08-06,,anonymous people; cars (automobiles); houses,,"Mullan Pass, Montana",46.64490424,-112.3147295,"PG 83, George W. Tabor Photographs, 1890-2690",pg83-b02-f22-007_005.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-007_005.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-007_005_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-007_005_th.jpg,
