objectid,filename,title,creator,description,archival_date,date,date is approximate?,subject,location,latitude,longitude,source,finding_aid,file,format original,format,type,rights,rightsstatement,language,digital collection,contributing institution,display_template,object_location,image_small,image_thumb
flora144,pg129-145a.jpg,Tree and Spanish American War Memorial,Thomas R. Ashlee,"Blurry image of a tree, featuring the Spanish American War Memorial at the University of Idaho campus.",1938,1938,yes,plants; botany; Idaho; flora; native plants; University of Idaho; campus,"University of Idaho, Moscow, Idaho",46.72971876,-117.0058612,"Thomas R. Ashlee and Geoffrey Coope collection of flora in Idaho and Washington, 1932-1934, PG 129, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv372138,pg129-145a,Black and white prints,image/jpeg,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,image,https://www.lib.uidaho.edu/digital/objects/flora/pg129-145a.jpg,https://www.lib.uidaho.edu/digital/objects/flora/small/pg129-145a_sm.jpg,https://www.lib.uidaho.edu/digital/objects/flora/thumbs/pg129-145a_th.jpg
flora145,pg129-145b.jpg,Unidentified area on Campus,Thomas R. Ashlee,Image of an unidentified area on the University of Idaho campus.,1938,1938,yes,plants; botany; Idaho; flora; native plants,"University of Idaho, Moscow, Idaho",46.72971876,-117.0058612,"Thomas R. Ashlee and Geoffrey Coope collection of flora in Idaho and Washington, 1932-1934, PG 129, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv372138,pg129-145b,Black and white prints,image/jpeg,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,image,https://www.lib.uidaho.edu/digital/objects/flora/pg129-145b.jpg,https://www.lib.uidaho.edu/digital/objects/flora/small/pg129-145b_sm.jpg,https://www.lib.uidaho.edu/digital/objects/flora/thumbs/pg129-145b_th.jpg
flora146,pg129-145c.jpg,Ulmus glabra 'Camperdownii',Thomas R. Ashlee,"Common name: Camperdown Elm. This image was unlabeled, but is thought to be a Camperdown Elm on the University of Idaho campus.",1938,1938,yes,plants; botany; Idaho; flora; native plants,"University of Idaho, Moscow, Idaho",46.72971876,-117.0058612,"Thomas R. Ashlee and Geoffrey Coope collection of flora in Idaho and Washington, 1932-1934, PG 129, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv372138,pg129-145c,Black and white prints,image/jpeg,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,image,https://www.lib.uidaho.edu/digital/objects/flora/pg129-145c.jpg,https://www.lib.uidaho.edu/digital/objects/flora/small/pg129-145c_sm.jpg,https://www.lib.uidaho.edu/digital/objects/flora/thumbs/pg129-145c_th.jpg
flora147,pg129-envelope-001.jpg,Specifications on Envelope [1],,"Front side of envelope containing plant specifications for a Crassula portulacea (Jade plant) which was housed in the University of Idaho greenhouse. Envelope reads: 'University of Idaho. Dec 8 - 35. Crassula portulacea, Lam. A16, T2"", in greenhouse, very dull. Height 231/2"", Width 27"", Trunk 3"" at base. Age 10 years?. #2 paper 1 min.'",1935-12-08,1935-12-08,,plants; botany; Idaho; flora; native plants,"University of Idaho, Moscow, Idaho",46.72971876,-117.0058612,"Thomas R. Ashlee and Geoffrey Coope collection of flora in Idaho and Washington, 1932-1934, PG 129, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv372138,pg129-envelope-001,Document,application/pdf,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,image,https://www.lib.uidaho.edu/digital/objects/flora/pg129-envelope-001.jpg,https://www.lib.uidaho.edu/digital/objects/flora/small/pg129-envelope-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/flora/thumbs/pg129-envelope-001_th.jpg
flora148,pg129-envelope-002.jpg,Specifications on Envelope [2],,"Front side of envelope containing plant specifications for a Penstemon eriantherus (Fuzzytongue Penstemon) in the garden of Dr. F. B. Laney. Envelope reads: 'June 18 - 32. Penstemon eriantherus, Pursh. Blue var. 2' high. A16, T1/5"", 4 PM, cloudy. Enl mask #1 f11 1 min. garden Dr. F. B. Laney (Originally from Seven Devils Mts). Moscow, Ida.'",1932-06-18,1932-06-18,,plants; botany; Idaho; flora; native plants,"Moscow, Idaho",46.73218964,-117.0004539,"Thomas R. Ashlee and Geoffrey Coope collection of flora in Idaho and Washington, 1932-1934, PG 129, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv372138,pg129-envelope-002,Document,application/pdf,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,image,https://www.lib.uidaho.edu/digital/objects/flora/pg129-envelope-002.jpg,https://www.lib.uidaho.edu/digital/objects/flora/small/pg129-envelope-002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/flora/thumbs/pg129-envelope-002_th.jpg
flora149,pg129-notecard-001.jpg,Scientific Names,,Note card containing the scientific names of various plants.,1934,1934,yes,plants; botany; Idaho; flora; native plants,,,,"Thomas R. Ashlee and Geoffrey Coope collection of flora in Idaho and Washington, 1932-1934, PG 129, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv372138,pg129-notecard-001,Document,application/pdf,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,image,https://www.lib.uidaho.edu/digital/objects/flora/pg129-notecard-001.jpg,https://www.lib.uidaho.edu/digital/objects/flora/small/pg129-notecard-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/flora/thumbspg129-notecard-001_th.jpg
flora150,pg129-letter-001.jpg,Letter from Herma A. Baggley to Thomas R. Ashlee,Herma A. Baggley,"Letter from Herma A. Baggley to Thomas R. Ashlee about returning photographic prints which Baggley borrowed from Ashlee for a time. The letter is dated September 10, 1934, and was sent from Yellowstone Park, Wyoming.",1934-09-10,1934-09-10,,letter; correspondence; Yellowstone National Park; photography; plants; botany,,,,"Thomas R. Ashlee and Geoffrey Coope collection of flora in Idaho and Washington, 1932-1934, PG 129, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv372138,pg129-letter-001,Document,application/pdf,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,image,https://www.lib.uidaho.edu/digital/objects/flora/pg129-letter-001.jpg,https://www.lib.uidaho.edu/digital/objects/flora/small/pg129-letter-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/flora/thumbs/pg129-letter-001_th.jpg
flora151,pg129-letter-002.jpg,Envelope,Herma A. Baggley,Envelope which contained the letter from Herma A. Baggley to Thomas R. Ashlee.,1934-09-10,1934-09-10,,correspondence; Yellowstone National Park; photography; plants; botany,,,,"Thomas R. Ashlee and Geoffrey Coope collection of flora in Idaho and Washington, 1932-1934, PG 129, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv372138,pg129-letter-002,Document,application/pdf,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,image,https://www.lib.uidaho.edu/digital/objects/flora/pg129-letter-002.jpg,https://www.lib.uidaho.edu/digital/objects/flora/small/pg129-letter-002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/flora/thumbs/pg129-letter-002_th.jpg
flora152,pg129-publication.pdf,A Contribution to the Latah Flora of Idaho by Thomas R. Ashlee,Thomas R. Ashlee,"A Contribution to the Latah Flora of Idaho by Thomas R. Ashlee, University of Idaho. Reprinted from Northwest Science, 6-69-82, June 1932.",1932-06,1932-06,yes,publication; scholarly article; scholarly journal; plants; flora; Latah County; Idaho; botany,"Moscow, Idaho",46.73218964,-117.0004539,"University of Idaho Personnel Vertical File, 1889-present, VF UI Personnel, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv644550,pg129-publication,Document,application/pdf,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,,,pdf,https://www.lib.uidaho.edu/digital/objects/pg129-publication.pdf,https://www.lib.uidaho.edu/digital/objects/flora/small/pg129-publication_sm.jpg,https://www.lib.uidaho.edu/digital/objects/flora/thumbs/pg129-publication_th.jpg
flora153,argonaut_1933-11-17_page1.jpg,Exhibit Idaho Wild Flowers,,"An article from the student newspaper, the Argonaut, detailing a wild flower exhibit sponsored by Geoffrey Coope and Thomas R. Ashlee. The exhibit was showcased in the University of Idaho Library. ",1933-11-17,1933-11-17,,newspaper; newspaper article; newspaper clipping; wild flowers; exhibit; botany; library,"University of Idaho, Moscow, Idaho",46.72971876,-117.0058612,The Argonaut Digital Collection,,argonaut_1933-11-17_page1,Document,application/pdf,Image;StillImage,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,https://www.lib.uidaho.edu/digital/argonaut/,,image,https://www.lib.uidaho.edu/digital/objects/flora/argonaut_1933-11-17_page1.jpg,https://www.lib.uidaho.edu/digital/objects/flora/small/argonaut_1933-11-17_page1_sm.jpg,https://www.lib.uidaho.edu/digital/objects/flora/thumbs/argonaut_1933-11-17_page1_th.jpg
